ticker,exchange,shortName,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,outstandingShare,issueShare,companyType,monthlyRecords
VHG,UPCOM,Công ty Cổ phần Đầu tư và Phát triển Việt Trung Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,2.0,3879.0,0.003,http://viettrungnam.com.vn,2.5,150.0,150.0,CT,VHG.csv
PAC,HOSE,Pin Ắc quy Miền Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,1243.0,1404.0,0.128,http://www.pinaco.com.vn,2.7,46.5,46.5,CT,PAC.csv
L62,HNX,LILAMA 69.2,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,1150.0,0.0,0.0,http://www.lilama69-2.com.vn,,8.3,8.3,CT,L62.csv
VNC,HNX,VINACONTROL,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,1011.0,869.0,0.021,http://www.vinacontrol.vn,3.1,10.5,10.5,CT,VNC.csv
TTP,UPCOM,Bao bì nhựa Tân Tiến,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,792.0,415.0,0.882,https://tapack.com,2.8,13.5,15.0,CT,TTP.csv
INN,HNX,Bao bì và In Nông Nghiệp,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,660.0,593.0,0.048,http://www.appprintco.com,2.7,18.0,18.0,CT,INN.csv
ILC,UPCOM,Hợp tác lao động với nước ngoài,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,380.0,524.0,0.003,http://www.inlacohp.com.vn,,6.1,6.1,CT,ILC.csv
KIP,UPCOM,K.I.P Việt Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,326.0,148.0,0.0,https://kipvietnam.vn/,,9.8,9.8,CT,KIP.csv
CTB,HNX,Bơm Hải Dương,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,269.0,462.0,0.004,http://www.hpmc.com.vn,3.0,13.7,13.7,CT,CTB.csv
TSB,HNX,Ắc quy Tia Sáng,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,225.0,295.0,0.0,http://www.tiasangbattery.com,,6.7,6.7,CT,TSB.csv
VTB,HOSE,Viettronics Tân Bình,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,153.0,0.0,0.046,http://www.vtb.com.vn,3.1,10.8,12.0,CT,VTB.csv
TIE,UPCOM,Điện tử TIE,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,148.0,492.0,0.031,http://www.tiegroup.vn,,9.6,9.6,CT,TIE.csv
BTG,UPCOM,Bao bì Tiền Giang,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2004.0,65.0,247.0,0.0,http://www.tigipack.com.vn,,1.2,1.2,CT,BTG.csv
REE,HOSE,Cơ Điện Lạnh REE,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,1876.0,17076.0,0.49,http://www.reecorp.com,3.2,355.4,356.4,CT,REE.csv
TPP,HNX,Nhựa Tân Phú VN,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,1814.0,482.0,0.001,http://tanphuvietnam.vn,2.4,45.0,45.0,CT,TPP.csv
HEP,UPCOM,Môi trường và Công trình đô thị Huế,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,846.0,464.0,0.003,http://www.hepco.com.vn,,6.0,6.0,CT,HEP.csv
NCT,HOSE,DV Hàng hóa Nội Bài,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,764.0,2237.0,0.123,http://www.noibaicargo.com.vn,2.9,26.2,26.2,CT,NCT.csv
VTO,HOSE,VITACO,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,558.0,5038.0,0.012,http://www.vitaco.petrolimex.com.vn,2.9,79.9,79.9,CT,VTO.csv
VIP,HOSE,Vận tải Xăng dầu VIPCO,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,491.0,8827.0,0.023,http://www.vipco.com.vn,2.6,68.5,68.5,CT,VIP.csv
DL1,HNX,Tập đoàn Alpha 7,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,188.0,14736.0,0.032,https://www.a7group.vn,2.3,106.2,106.2,CT,DL1.csv
TGP,UPCOM,Cáp Trường Phú,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,96.0,391.0,0.0,http://www.truongphucable.vn,,10.0,10.0,CT,TGP.csv
VTH,HNX,Dây cáp điện Việt Thái,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,96.0,0.0,0.003,http://www.vietthaicable.com.vn,,7.9,7.9,CT,VTH.csv
BAL,UPCOM,Bao bì Balpac,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005.0,28.0,142.0,0.001,http://www.balpac.com.vn,,2.0,2.0,CT,BAL.csv
L10,HOSE,LILAMA 10,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,1599.0,1498.0,0.012,http://www.lilama10.com.vn,3.0,9.8,9.9,CT,L10.csv
L61,HNX,LILAMA 69-1,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,1461.0,775.0,0.049,http://www.lilama69-1.com.vn,,7.6,7.6,CT,L61.csv
STG,HOSE,Kho Vận Miền Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,1149.0,904.0,0.001,http://www.sotrans.com.vn,3.1,98.3,98.3,CT,STG.csv
PVT,HOSE,Vận tải Dầu khí PVTrans,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,716.0,0.0,0.167,http://www.pvtrans.com,3.0,323.7,323.7,CT,PVT.csv
CKD,UPCOM,Đông Anh Licogi,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,681.0,674.0,0.0,http://www.ckda.vn,2.8,31.0,31.0,CT,CKD.csv
VSA,HNX,Đại lý Hàng hải VN,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,613.0,705.0,0.041,http://www.vosa.com.vn,3.4,14.1,14.1,CT,VSA.csv
VNA,UPCOM,Vận tải biển Vinaship,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,506.0,0.0,0.02,http://www.vinaship.com.vn,3.2,20.0,20.0,CT,VNA.csv
L43,HNX,LILAMA 45.3,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,355.0,259.0,0.01,http://www.lilama45-3.com,,3.5,3.5,CT,L43.csv
SFN,HNX,Dệt lưới Sài Gòn,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,349.0,351.0,0.012,http://www.sfn.vn,,2.9,3.0,CT,SFN.csv
PDN,HOSE,Cảng Đồng Nai,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,269.0,25.0,0.004,http://www.dongnai-port.com,3.5,18.5,18.5,CT,PDN.csv
SDK,UPCOM,Cơ khí Luyện Kim,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,251.0,167.0,0.017,http://www.sadakim.vn,,2.6,2.6,CT,SDK.csv
VFR,UPCOM,Vận tải Vietfracht,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,201.0,547.0,0.0,http://www.vietfracht.com.vn,,15.0,15.0,CT,VFR.csv
WCS,HNX,Bến xe Miền Tây,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,150.0,0.0,0.282,https://www.bxmt.com.vn/en,2.6,2.5,2.5,CT,WCS.csv
DS3,HNX,Quản lý Đường sông số 3,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,70.0,133.0,0.004,http://www.duongsong3.vn,,10.7,10.7,CT,DS3.csv
ILS,UPCOM,TM và Dịch vụ Quốc tế,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006.0,64.0,131.0,0.0,http://www.interserco.com.vn,2.4,36.0,36.0,CT,ILS.csv
CAV,HOSE,Dây cáp điện Việt Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,1170.0,1369.0,0.002,http://www.cadivi-vn.com,3.1,57.5,57.6,CT,CAV.csv
VSC,HOSE,VICONSHIP,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,1103.0,0.0,0.047,http://www.viconship.com,3.0,121.3,121.3,CT,VSC.csv
TDP,HOSE,Công ty Thuận Đức,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,872.0,467.0,0.0,http://www.thuanducjsc.com.vn,2.3,60.2,60.2,CT,TDP.csv
PPS,HNX,DVKT Điện lực Dầu khí,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,470.0,242.0,0.283,http://www.pvps.vn,,15.0,15.0,CT,PPS.csv
SDV,UPCOM,Dịch vụ Sonadezi,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,451.0,258.0,0.001,http://www.sonadezi-sdv.com.vn,,5.0,5.0,CT,SDV.csv
TV4,HNX,Tư vấn XD Điện 4,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,446.0,485.0,0.0,http://www.pecc4.vn,3.2,19.8,17.7,CT,TV4.csv
SVG,UPCOM,Hơi kỹ nghệ Que hàn,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,444.0,205.0,0.0,http://www.sovigaz.com.vn,2.8,29.4,29.4,CT,SVG.csv
TCL,HOSE,Tan Cang Logistics,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,404.0,4368.0,0.047,http://www.tancanglogistics.com.vn,2.9,30.2,30.2,CT,TCL.csv
PTT,UPCOM,Vận tải Dầu khí Đông Dương,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,387.0,0.0,0.0,http://www.pvtrans-ptt.com,,10.0,10.0,CT,PTT.csv
NAG,HNX,Tập đoàn Nagakawa,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,294.0,1067.0,0.013,https://nagakawa.com.vn,,31.6,30.6,CT,NAG.csv
PDV,UPCOM,Vận tải Phương Đông Việt,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,282.0,0.0,0.0,http://www.pvoilshipping.vn,2.8,31.1,25.1,CT,PDV.csv
PSP,UPCOM,DV Dầu Khí Đình Vũ,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,249.0,0.0,0.0,http://www.ptscdinhvu.com.vn,2.7,40.0,22.5,CT,PSP.csv
WTC,UPCOM,Vận tải thủy Vinacomin,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,246.0,753.0,0.002,http://www.vantaithuytkv.vn,2.9,10.0,10.0,CT,WTC.csv
GSP,HOSE,Gas Shipping,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,218.0,350.0,0.011,http://www.gasshipping.com.vn,2.7,55.8,55.8,CT,GSP.csv
LM7,HNX,LILAMA 7,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,207.0,431.0,0.003,https://lilama7.com.vn/,,5.0,5.0,CT,LM7.csv
L35,HNX,Cơ khí Lilama,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,189.0,447.0,0.0,http://www.lilamaemc.com.vn,,3.3,3.3,CT,L35.csv
IST,UPCOM,ICD Tân Cảng Sóng Thần,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,152.0,236.0,0.001,http://www.icdsongthan.com.vn,3.3,12.0,12.0,CT,IST.csv
VLG,UPCOM,VIMC Logistics,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,123.0,0.0,0.027,http://www.vimclogistics.com.vn,,14.2,14.2,CT,VLG.csv
IPA,HNX,Tập đoàn Đầu tư I.P.A,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,123.0,3145.0,0.005,http://www.ipa.com.vn,2.7,213.8,213.8,CT,IPA.csv
PCT,HNX,Vận tải Khí và Hóa chất Việt Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,61.0,1610.0,0.0,http://www.pct.com.vn,,27.6,23.0,CT,PCT.csv
CLL,HOSE,Cảng Cát Lái,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007.0,15.0,775.0,0.07,http://catlaiport.com.vn,2.9,34.0,34.0,CT,CLL.csv
PHP,UPCOM,Cảng Hải Phòng,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,3394.0,3185.0,0.001,http://www.haiphongport.com.vn,2.8,327.0,327.0,CT,PHP.csv
FT1,UPCOM,Phụ tùng máy số 1,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,1100.0,942.0,0.004,http://www.futu1.com.vn,,7.1,7.1,CT,FT1.csv
AMS,UPCOM,Cơ khí Xây dựng AMECC (Xây dựng LISEMCO 2),Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,935.0,0.0,0.313,http://www.amecc.com.vn,2.9,36.6,36.6,CT,AMS.csv
SGP,UPCOM,Cảng Sài Gòn,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,935.0,1004.0,0.0,http://www.saigonport.vn,3.1,216.3,216.3,CT,SGP.csv
VOS,HOSE,Vận tải Biển Việt Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,832.0,0.0,0.012,http://www.vosco.com.vn,3.0,140.0,140.0,CT,VOS.csv
CDN,HNX,Cảng Đà Nẵng,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,717.0,647.0,0.206,http://www.danangport.com,3.3,99.0,99.0,CT,CDN.csv
LMI,UPCOM,Lắp máy IDICO,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,684.0,155.0,0.019,http://www.lamaidico.com.vn,,5.5,5.5,CT,LMI.csv
SZE,UPCOM,Môi trường Sonadezi,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,618.0,791.0,0.0,http://www.sonaenco.com.vn,2.8,30.0,30.0,CT,SZE.csv
PMP,HNX,Bao bì Đạm Phú Mỹ,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,421.0,139.0,0.007,http://www.dpmp.vn,,4.2,4.2,CT,PMP.csv
ILB,HOSE,ICD Tân Cảng Long Bình,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,333.0,1606.0,0.015,http://www.icdlongbinh.com,2.9,24.5,24.5,CT,ILB.csv
VSE,UPCOM,DV Đường cao tốc Việt Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,250.0,114.0,0.022,http://www.vecs.com.vn,,8.9,8.9,CT,VSE.csv
PVP,UPCOM,Vận tải Dầu khí Thái Bình Dương,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,23.0,0.0,0.0,http://www.pacific.pvtrans.com,3.4,94.3,94.3,CT,PVP.csv
TCO,HOSE,Vận tải Duyên Hải,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,11.0,1986.0,0.024,http://www.tasaduyenhai.com,2.8,18.7,18.7,CT,TCO.csv
QSP,UPCOM,Tân cảng Quy Nhơn,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,9.0,867.0,0.007,http://www.quynhonnewport.vn,,10.8,10.8,CT,QSP.csv
VPA,UPCOM,Vận tải Hóa dầu VP,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,8.0,925.0,0.0,http://www.vptrans.vn,,15.1,15.1,CT,VPA.csv
LPT,UPCOM,TM và SX Lập Phương Thành,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,0.0,1033.0,0.0,http://lapphuongthanh.vn,3.1,12.0,12.0,CT,LPT.csv
PAP,UPCOM,Cảng Phước An,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008.0,,159.0,0.0,http://www.pap.vn,2.3,200.0,150.0,CT,PAP.csv
VTP,UPCOM,Bưu chính Viettel,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,10060.0,6033.0,0.203,http://www.viettelpost.com.vn,2.6,113.2,103.6,CT,VTP.csv
MQN,UPCOM,Môi trường đô thị Quảng Ngãi,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,583.0,0.0,0.0,https://moitruongdothiquangngai.com.vn,,5.1,5.1,CT,MQN.csv
HAH,HOSE,Vận tải và Xếp dỡ Hải An,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,470.0,7839.0,0.132,http://www.haiants.vn,3.5,70.3,68.3,CT,HAH.csv
CIA,HNX,DV Sân Bay Cam Ranh,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,461.0,173.0,0.009,http://www.cias.vn,,18.7,19.7,CT,CIA.csv
HEM,UPCOM,Chế tạo điện cơ Hà Nội,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,317.0,0.0,0.0,http://www.hem.vn,2.2,38.7,38.7,CT,HEM.csv
TOT,HNX,Vận tải Transimex,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,234.0,232.0,0.033,http://www.transimextrans.com.vn,,5.5,5.5,CT,TOT.csv
CCR,HNX,Cảng Cam Ranh,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009.0,230.0,462.0,0.001,https://camranhport.vn/,2.7,24.5,24.5,CT,CCR.csv
DNE,UPCOM,Môi trường Đô thị Đà Nẵng,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,1272.0,940.0,0.012,http://www.moitruongdothidanang.com.vn,,5.8,5.8,CT,DNE.csv
VEA,UPCOM,Máy động lực và Máy NN,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,1052.0,1912.0,0.051,http://www.veamcorp.com,3.1,1328.8,1328.8,CT,VEA.csv
NUE,UPCOM,Môi trường Đô thị Nha Trang,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,904.0,627.0,0.0,http://www.urenconhatrang.com.vn,,6.0,6.0,CT,NUE.csv
MTS,UPCOM,Vật tư - TKV,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,765.0,761.0,0.0,http://www.vmts.vn,,15.0,15.0,CT,MTS.csv
MVN,UPCOM,TCT Hàng hải Việt Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,687.0,512.0,0.0,https://vimc.co,2.5,1200.6,6.4,CT,MVN.csv
TCW,UPCOM,Kho Vận Tân Cảng,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,655.0,2420.0,0.044,http://tancangwarehousing.com.vn,3.1,20.0,20.0,CT,TCW.csv
LLM,UPCOM,LILAMA,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,616.0,0.0,0.0,http://www.lilama.com.vn,2.6,79.7,79.7,CT,LLM.csv
MTV,UPCOM,Công trình đô thị Vũng Tàu,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,468.0,342.0,0.0,http://www.dothivungtau.com.vn,,5.4,5.4,CT,MTV.csv
NAU,UPCOM,Công trình Đô thị Nghệ An,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,446.0,465.0,0.0,http://www.moitruongdothinghean.com,,3.7,3.7,CT,NAU.csv
USD,UPCOM,Công trình Đô thị Sóc Trăng,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,403.0,0.0,0.0,http://www.ctdtst.vn,,5.6,5.6,CT,USD.csv
PBP,HNX,Bao bì Dầu khí VN,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,216.0,283.0,0.001,http://www.pbp.vn,,4.8,4.8,CT,PBP.csv
PVM,UPCOM,Thiết bị dầu khí (PV MACHINO),Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,212.0,1559.0,0.0,https://pvmachino.vn,3.0,38.6,38.6,CT,PVM.csv
SAC,UPCOM,Dịch vụ cảng Sài Gòn,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,166.0,469.0,0.027,http://www.sasteco.vn,,4.0,4.1,CT,SAC.csv
TUG,UPCOM,Lai dắt và VT cảng Hải Phòng,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,147.0,0.0,0.061,http://www.tugtranco.vn,,2.7,2.7,CT,TUG.csv
VTK,UPCOM,Tư vấn thiết kế Viettel,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,97.0,627.0,0.004,http://www.vietteltuvanthietke.com.vn,,4.9,4.9,CT,VTK.csv
ASG,HOSE,Tập đoàn ASG,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010.0,0.0,0.0,0.009,http://www.asg.net.vn,2.6,75.7,75.7,CT,ASG.csv
SWC,UPCOM,Đường Sông Miền Nam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2011.0,469.0,1132.0,0.002,http://www.sowatco.com.vn,3.2,67.1,67.1,CT,SWC.csv
CAG,HNX,Cảng An Giang,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2011.0,120.0,1025.0,0.002,http://www.angiangport.com.vn,,13.8,13.8,CT,CAG.csv
GEX,HOSE,Tập đoàn Gelex,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2012.0,10665.0,3914.0,0.097,https://gelex.vn,2.7,851.5,851.5,CT,GEX.csv
ABR,HOSE,Đầu tư Nhãn Hiệu Việt,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2012.0,10.0,513.0,0.488,http://www.vbinvest.com.vn,3.2,20.0,20.0,CT,ABR.csv
ACV,UPCOM,Cảng Hàng không VN,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2012.0,0.0,8633.0,0.038,https://www.vietnamairport.vn,2.7,2177.0,2177.2,CT,ACV.csv
BRS,UPCOM,Dịch vụ Đô thị Bà Rịa,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,382.0,172.0,0.0,http://www.dothibaria.com,,4.5,4.5,CT,BRS.csv
VMS,HNX,Phát triển Hàng Hải,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,128.0,315.0,0.0,http://vimadeco.com.vn,,9.0,9.0,CT,VMS.csv
ITS,UPCOM,Thương mại và DV - Vinacomin,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,96.0,0.0,0.006,http://itasco.vn/vi,,26.5,26.5,CT,ITS.csv
CAR,UPCOM,Tập đoàn Giáo dục Trí Việt,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013.0,0.0,103.0,0.0,https://trivietgroup.edu.vn,,3.2,3.2,CT,CAR.csv
VGR,UPCOM,Cảng xanh VIP,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2014.0,160.0,117.0,0.218,http://www.vipgreenport.com.vn,3.1,63.3,63.3,CT,VGR.csv
SGN,HOSE,Phục vụ mặt đất Sài Gòn,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2015.0,2048.0,1063.0,0.025,http://www.sags.vn,2.5,33.5,33.6,CT,SGN.csv
EMS,UPCOM,Chuyển phát nhanh Bưu điện,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2015.0,1861.0,879.0,0.022,http://www.ems.com.vn,2.7,19.8,19.8,CT,EMS.csv
HNB,UPCOM,Bến xe Hà Nội,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2015.0,390.0,437.0,0.001,https://benxehanoi.vn/,,9.5,9.5,CT,HNB.csv
MTL,UPCOM,Môi trường Đô thị Từ Liêm,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2015.0,50.0,283.0,0.001,http://www.moitruongdothituliem.com.vn,,6.0,6.0,CT,MTL.csv
GEE,UPCOM,Thiết bị điện GELEX,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2016.0,470.0,105.0,0.0,https://gelex-electric.com,1.8,300.0,300.0,CT,GEE.csv
GIC,HNX,ĐT Dịch vụ và PT Xanh,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2017.0,150.0,0.0,0.05,https://greenicd.com.vn/,,12.1,12.1,CT,GIC.csv
APH,HOSE,Tập đoàn An Phát Holdings,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2017.0,0.0,0.0,0.312,http://www.anphatholdings.com,2.3,243.9,243.9,CT,APH.csv
CFM,UPCOM,Đầu tư CFM,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2017.0,,224.0,0.001,http://www.cfminvestment.com,,2.0,2.0,CT,CFM.csv
NET,HNX,Bột giặt Net,Hàng cá nhân & Gia dụng,Personal & Household Goods,1972.0,543.0,168.0,0.01,http://www.netcovn.com.vn,2.9,22.4,22.4,CT,NET.csv
BVN,UPCOM,Bông Việt Nam,Hàng cá nhân & Gia dụng,Personal & Household Goods,1978.0,24.0,223.0,0.001,https://bongvietnam.com.vn/,,5.0,5.0,CT,BVN.csv
AAT,HOSE,Tập đoàn Tiên Sơn Thanh Hóa,Hàng cá nhân & Gia dụng,Personal & Household Goods,1995.0,1200.0,2431.0,0.003,http://tiensonaus.com,2.9,63.8,63.8,CT,AAT.csv
GLT,HNX,KT Điện Toàn Cầu,Hàng cá nhân & Gia dụng,Personal & Household Goods,1996.0,81.0,239.0,0.038,http://www.toancau.vn,,8.1,9.2,CT,GLT.csv
BBT,UPCOM,Bông Bạch Tuyết,Hàng cá nhân & Gia dụng,Personal & Household Goods,1997.0,262.0,1539.0,0.008,http://www.bongbachtuyet.com.vn,2.2,9.8,9.8,CT,BBT.csv
GIL,HOSE,XNK Bình Thạnh,Hàng cá nhân & Gia dụng,Personal & Household Goods,2000.0,1992.0,0.0,0.036,http://www.gilimex.com,3.2,69.0,69.0,CT,GIL.csv
GDT,HOSE,Gỗ Đức Thành,Hàng cá nhân & Gia dụng,Personal & Household Goods,2000.0,1223.0,2148.0,0.239,http://www.goducthanh.com,2.6,19.4,19.7,CT,GDT.csv
HNI,UPCOM,May Hữu Nghị,Hàng cá nhân & Gia dụng,Personal & Household Goods,2002.0,2661.0,0.0,0.023,http://www.hugamex.vn,2.3,23.8,11.9,CT,HNI.csv
TNG,HNX,Đầu tư và Thương mại TNG,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,14752.0,15047.0,0.054,http://www.tng.vn,2.7,105.1,100.1,CT,TNG.csv
GMC,HOSE,Garmex Sài Gòn,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,4118.0,0.0,0.083,http://www.garmex.vn,3.0,33.0,33.0,CT,GMC.csv
LIX,HOSE,Bột giặt LIX,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,1098.0,174.0,0.082,http://www.lixco.com,3.0,32.4,32.4,CT,LIX.csv
SPB,UPCOM,Sợi Phú Bài,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,754.0,143.0,0.0,http://www.phubaispinning.com,3.3,9.5,9.5,CT,SPB.csv
CLC,HOSE,Thuốc lá Cát Lợi,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,313.0,1000.0,0.021,http://www.catloi.com.vn,3.0,26.2,26.2,CT,CLC.csv
KSD,HNX,Đầu tư DNA,Hàng cá nhân & Gia dụng,Personal & Household Goods,2003.0,149.0,523.0,0.255,http://www.hangermetal.com,,12.0,12.0,CT,KSD.csv
M10,UPCOM,May10,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004.0,6935.0,1223.0,0.0,http://www.garco10.com.vn,2.7,30.2,30.2,CT,M10.csv
